filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent,previous_percent,rank,previous_rank,change_in_shares,change_type,sector
CQS CAYMAN LP,Fortinet Inc,FTNT,6/30/14,PUT,250000,6283000,0,0,0.3869,,53,999999,,new,INFORMATION TECHNOLOGY
CQS CAYMAN LP,IDENIX PHARMACEUTICALS INC,IDIX,6/30/14,SH,250001,6025000,0,0,0.371,,54,999999,,new,HEALTH CARE
CQS CAYMAN LP,Seadrill Ltd.,SDRL,6/30/14,PUT,150000,5993000,0,0,0.3691,,55,999999,,new,ENERGY
CQS CAYMAN LP,AVIANCA HOLDINGS SA,AVH,6/30/14,SH,347942,5584000,331942,5659000,0.3439,0.458,56,52,4.8201,addition,
CQS CAYMAN LP,United Microelectronics Corp.,UMC,6/30/14,SH,2219238,5348000,2219238,4616000,0.3293,0.3736,57,54,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Isis Pharmaceuticals, Inc.",ISIS,6/30/14,SH,150000,5168000,0,0,0.3183,,58,999999,,new,HEALTH CARE
CQS CAYMAN LP,Credicorp Ltd ADR,BAP,6/30/14,SH,32693,5083000,0,0,0.313,,59,999999,,new,FINANCE
CQS CAYMAN LP,Apollo Global Management LLC,APO,6/30/14,SH,182300,5053000,0,0,0.3112,,60,999999,,new,FINANCE
CQS CAYMAN LP,Ensco Plc ADR,ESV,6/30/14,CALL,90000,5001000,0,0,0.308,,61,999999,,new,ENERGY
CQS CAYMAN LP,Realogy Holdings Corp,RLGY,6/30/14,SH,110000,4148000,0,0,0.2554,,62,999999,,new,FINANCE
CQS CAYMAN LP,Orexigen Therapeutics Inc,OREX,6/30/14,SH,660040,4079000,0,0,0.2512,,63,999999,,new,HEALTH CARE
CQS CAYMAN LP,Anadarko Petroleum Corp.,APC,6/30/14,SH,36500,3996000,0,0,0.2461,,64,999999,,new,ENERGY
CQS CAYMAN LP,United Therapeutics Corp.,UTHR,6/30/14,PRN,2100000,3966000,2100000,4120000,0.2442,0.3334,65,57,0,,HEALTH CARE
CQS CAYMAN LP,Whole Foods Market Inc.,WFM,6/30/14,SH,100000,3863000,0,0,0.2379,,66,999999,,new,CONSUMER STAPLES
CQS CAYMAN LP,Itau Unibnco ADR,ITUB,6/30/14,SH,258174,3712000,325603,4399000,0.2286,0.356,67,55,-20.709,reduction,FINANCE
CQS CAYMAN LP,Halliburton Co.,HAL,6/30/14,SH,49898,3544000,0,0,0.2183,,68,999999,,new,ENERGY
CQS CAYMAN LP,Ternium S.A. ADR,TX,6/30/14,SH,126081,3521000,0,0,0.2168,,69,999999,,new,MATERIALS
CQS CAYMAN LP,"Freeport-McMoRan Copper and Gold, Inc. Class B",FCX,6/30/14,SH,92824,3388000,144646,4783000,0.2086,0.3871,70,53,-35.8268,reduction,MATERIALS
CQS CAYMAN LP,UR Energy Inc,URG,6/30/14,SH,2642296,3012000,1687096,2615000,0.1855,0.2116,71,68,56.618,addition,MATERIALS
CQS CAYMAN LP,Hess Corp,HES,6/30/14,SH,30340,3000000,0,0,0.1847,,72,999999,,new,ENERGY
CQS CAYMAN LP,"American Airlines Group,Inc.",AAL,6/30/14,SH,64032,2751000,162947,5964000,0.1694,0.4826,73,50,-60.7038,reduction,TRANSPORTS
CQS CAYMAN LP,Zimmer Holdings Inc.,ZMH,6/30/14,SH,25500,2648000,0,0,0.1631,,74,999999,,new,HEALTH CARE
CQS CAYMAN LP,Vivus Inc.,VVUS,6/30/14,SH,496000,2639000,0,0,0.1625,,75,999999,,new,HEALTH CARE
CQS CAYMAN LP,NorthStar Realty Finance Corp.,NRF,6/30/14,SH,150000,2607000,0,0,0.1605,,76,999999,,new,FINANCE
CQS CAYMAN LP,Palo Alto Networks Inc,PANW,6/30/14,SH,30500,2557000,33600,2305000,0.1575,0.1865,77,70,-9.2262,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Laredo Petroleum Holdings, Inc.",LPI,6/30/14,SH,79599,2466000,117700,3044000,0.1519,0.2463,78,65,-32.3713,reduction,ENERGY
CQS CAYMAN LP,Rockwood Holdings Inc,ROC,6/30/14,SH,30100,2287000,0,0,0.1408,,79,999999,,new,MATERIALS
CQS CAYMAN LP,Eastman Chemical Co.,EMN,6/30/14,SH,25107,2193000,0,0,0.1351,,80,999999,,new,MATERIALS
CQS CAYMAN LP,Illumina Inc,ILMN,6/30/14,SH,12256,2188000,0,0,0.1347,,81,999999,,new,HEALTH CARE
CQS CAYMAN LP,Goodrich Petroleum Corp. (New),GDP,6/30/14,SH,75000,2070000,40000,632000,0.1275,0.0511,82,84,87.5,addition,ENERGY
CQS CAYMAN LP,Grana Y Montero S.A.A.,GRAM,6/30/14,SH,109206,1971000,109206,1885000,0.1214,0.1525,83,74,0,,INDUSTRIALS
CQS CAYMAN LP,SPDR Gold Trust ETF,GLD,6/30/14,SH,15000,1921000,15000,1854000,0.1183,0.15,84,75,0,,MATERIALS
CQS CAYMAN LP,Uranerz Energy Corp,URZ,6/30/14,SH,1228181,1818000,1228181,2137000,0.112,0.1729,85,72,0,,ENERGY
CQS CAYMAN LP,Companhia Vale de Rio Doce S.A. ADR,VALE,6/30/14,SH,147612,1771000,246390,3068000,0.1091,0.2483,86,64,-40.0901,reduction,MATERIALS
CQS CAYMAN LP,Kohls Corp.,KSS,6/30/14,SH,32514,1713000,0,0,0.1055,,87,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Ship Finance International Ltd.,SFL,6/30/14,SH,91300,1697000,199200,3580000,0.1045,0.2897,88,59,-54.1667,reduction,ENERGY
CQS CAYMAN LP,Fortinet Inc,FTNT,6/30/14,SH,60000,1508000,0,0,0.0929,,89,999999,,new,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Heico Corp. (New) Class A,HEI.A,6/30/14,SH,34776,1412000,68341,2967000,0.087,0.2401,90,66,-49.114,reduction,INDUSTRIALS
CQS CAYMAN LP,Penn Virginia Corp.,PVA,6/30/14,SH,75000,1271000,0,0,0.0783,,91,999999,,new,ENERGY
CQS CAYMAN LP,"Gran Tierra Energy, Inc.",GTE,6/30/14,SH,147500,1198000,0,0,0.0738,,92,999999,,new,ENERGY
CQS CAYMAN LP,Uranium Energy Corp,UEC,6/30/14,SH,760000,1186000,1600000,2112000,0.073,0.1709,93,73,-52.5,reduction,MATERIALS
CQS CAYMAN LP,Ship Finance International Ltd.,SFL,6/30/14,PRN,1000000,1141000,3500000,3903000,0.0703,0.3159,94,58,-71.4286,reduction,ENERGY
CQS CAYMAN LP,BHP Billiton plc ADS,BBL,6/30/14,SH,15989,1034000,0,0,0.0637,,95,999999,,new,MATERIALS
CQS CAYMAN LP,Seadrill Ltd.,SDRL,6/30/14,SH,25650,1025000,0,0,0.0631,,96,999999,,new,ENERGY
CQS CAYMAN LP,Rosetta Resources Inc,ROSE,6/30/14,SH,17357,952000,76000,3540000,0.0586,0.2865,97,60,-77.1618,reduction,ENERGY
CQS CAYMAN LP,"Liberty Global Inc., Series C",LBTYK,6/30/14,SH,20862,883000,0,0,0.0544,,98,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Huntsman Corp,HUN,6/30/14,SH,24500,688000,51600,1260000,0.0424,0.102,99,79,-52.5194,reduction,MATERIALS
CQS CAYMAN LP,"National Westminster Bank, 7.763% Noncumul Pref Shares, Series C ADR",NWPRC,6/30/14,SH,23515,617000,46330,1183000,0.038,0.0957,100,80,-49.2445,reduction,FINANCE
CQS CAYMAN LP,Linn Co.,LNCO,6/30/14,SH,19200,601000,0,0,0.037,,101,999999,,new,ENERGY
CQS CAYMAN LP,"Royal Bank of Scotland Group plc, 7.25% Non-cumul Dollar Preference Shares Series T ADR",RBS+T,6/30/14,SH,23630,597000,0,0,0.0368,,102,999999,,new,FINANCE
CQS CAYMAN LP,ETFS Physical Palladium Shares,PALL,6/30/14,SH,7000,575000,7000,529000,0.0354,0.0428,103,85,0,,FINANCE
CQS CAYMAN LP,Cablevision Systems Corp. Class A,CVC,6/30/14,SH,32500,574000,0,0,0.0353,,104,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Royal Gold Inc,RGLD,6/30/14,SH,7000,533000,45000,2818000,0.0328,0.2281,105,67,-84.4444,reduction,MATERIALS
CQS CAYMAN LP,Carnival PLC ADS,CUK,6/30/14,SH,12470,472000,0,0,0.0291,,106,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Lennar Corp. Class A,LEN,6/30/14,SH,9060,380000,0,0,0.0234,,107,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,"D.R. Horton, Inc.",DHI,6/30/14,SH,15414,379000,0,0,0.0233,,108,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,"Toll Brothers, Inc.",TOL,6/30/14,SH,10131,374000,0,0,0.023,,109,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Pultegroup Inc,PHM,6/30/14,SH,18495,373000,0,0,0.023,,110,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,"Fresh Market, Inc. (The)",TFM,6/30/14,SH,10000,335000,0,0,0.0206,,111,999999,,new,CONSUMER STAPLES
CQS CAYMAN LP,Salesforce.com Inc.,CRM,6/30/14,SH,4861,282000,0,0,0.0174,,112,999999,,new,INFORMATION TECHNOLOGY
CQS CAYMAN LP,COMMUNITY HEALTH SYS INC NEW RTS (DE),CYHHZ,6/30/14,SH,2500000,161000,0,0,0.0099,,113,999999,,new, 
CQS CAYMAN LP,Tesla Motors Inc,TSLA,6/30/14,SH,604,145000,0,0,0.0089,,114,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,America Movil S.A.B. de C.V. ADS,AMX,6/30/14,SH,137360,143000,0,0,0.0088,,115,999999,,new,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,Cementos Pacasmayo SAA,CPAC,6/30/14,SH,49835,84000,12279,108000,0.0052,0.0087,116,93,305.8555,addition,MATERIALS
CQS CAYMAN LP,"Uranium Resources, Inc.",URRE,6/30/14,SH,13673,35000,13673,38000,0.0022,0.0031,117,94,0,,MATERIALS
CQS CAYMAN LP,Comcast Corp. (New) Special Class A,CMCSK,6/30/14,SH,0,0,756419,36890000,,2.9854,999999,7,-100,soldall,CONSUMER DISCRETIONARY
CQS CAYMAN LP,LSI Corp. (CA),LSI,6/30/14,SH,0,0,1500100,16606000,,1.3439,999999,23,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,GENERAL MOTORS COMPANY WARRANT (EXPIRES 07/10/2016),GM-WTA,6/30/14,SH,0,0,265,7000,,0.0006,999999,95,-100,soldall,UNKNOWN
CQS CAYMAN LP,Beam Inc,BEAM,6/30/14,SH,0,0,122200,10179000,,0.8238,999999,38,-100,soldall,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Caterpillar Inc.,CAT,6/30/14,SH,0,0,4700,467000,,0.0378,999999,87,-100,soldall,INDUSTRIALS
CQS CAYMAN LP,Discovery Communications Inc Series C,DISCK,6/30/14,SH,0,0,59514,2293000,,0.1856,999999,71,-100,soldall,CONSUMER DISCRETIONARY
CQS CAYMAN LP,"United Rentals, Inc.",URI,6/30/14,SH,0,0,125000,11867000,,0.9604,999999,34,-100,soldall,INDUSTRIALS
CQS CAYMAN LP,Cadiz Inc.,CDZI,6/30/14,SH,0,0,25000,176000,,0.0142,999999,91,-100,soldall,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,Petroleo Brasileiro SA Petrobras Class A,PBR.A,6/30/14,SH,0,0,20000,278000,,0.0225,999999,90,-100,soldall,ENERGY
CQS CAYMAN LP,"United Parcel Service, Inc. Class B",UPS,6/30/14,SH,0,0,1500,146000,,0.0118,999999,92,-100,soldall,TRANSPORTS
CQS CAYMAN LP,Marathon Oil Corp. (1901) (formerly U.S. Steel),MRO,6/30/14,SH,0,0,122300,4344000,,0.3515,999999,56,-100,soldall,ENERGY
CQS CAYMAN LP,Braskem S.A.,BAK,6/30/14,SH,0,0,20000,312000,,0.0252,999999,89,-100,soldall,MATERIALS
CQS CAYMAN LP,GENERAL MOTORS COMPANY WARRANT (EXPIRES 07/10/2019),GM-WTB,6/30/14,SH,0,0,265,5000,,0.0004,999999,96,-100,soldall,UNKNOWN
CQS CAYMAN LP,"Omnicare, Inc.",OCR,6/30/14,PRN,0,0,3650000,8321000,,0.6734,999999,42,-100,soldall,HEALTH CARE
CQS CAYMAN LP,Permian Basin Royalty Trust UBI,PBT,6/30/14,SH,0,0,25000,330000,,0.0267,999999,88,-100,soldall,ENERGY
CQS CAYMAN LP,Sony Corp. Sponsored ADR,SNE,6/30/14,SH,0,0,165303,3160000,,0.2557,999999,63,-100,soldall,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Gol Linhas Aereas Inteligentes,GOL,6/30/14,SH,0,0,200000,972000,,0.0787,999999,81,-100,soldall,TRANSPORTS
CQS CAYMAN LP,Apache Corp.,APA,6/30/14,SH,0,0,21294,1766000,,0.1429,999999,76,-100,soldall,ENERGY
CQS CAYMAN LP,KKR Financial Holding Co.,KFN,6/30/14,SH,0,0,1646475,19050000,,1.5417,999999,20,-100,soldall,FINANCE
CQS CAYMAN LP,General Motors Co. (DE),GM,6/30/14,CALL,0,0,600000,20652000,,1.6713,999999,17,-100,soldall,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Newmont Mining Corp. (Holding Co.),NEM,6/30/14,SH,0,0,61000,1430000,,0.1157,999999,78,-100,soldall,MATERIALS
CQS CAYMAN LP,EMC Corp.,EMC,6/30/14,PUT,0,0,650000,17817000,,1.4419,999999,22,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Dealertrack Technologies Inc,TRAK,6/30/14,PRN,0,0,5000000,7132000,,0.5772,999999,46,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Energen Corp.,EGN,6/30/14,SH,0,0,9290,751000,,0.0608,999999,82,-100,soldall,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,CMS Energy Corp.,CMS,6/30/14,PRN,0,0,3000000,6525000,,0.528,999999,48,-100,soldall,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,HollyFrontier Corp,HFC,6/30/14,SH,0,0,10000,476000,,0.0385,999999,86,-100,soldall,ENERGY
CQS CAYMAN LP,Concho Resources Inc,CXO,6/30/14,SH,0,0,28300,3467000,,0.2806,999999,62,-100,soldall,ENERGY
CQS CAYMAN LP,Verizon Communications,VZ,6/30/14,SH,0,0,174900,8320000,,0.6733,999999,43,-100,soldall,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,"InvenSense, Inc.",INVN,6/30/14,SH,0,0,31400,743000,,0.0601,999999,83,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"United Parcel Service, Inc. Class B",UPS,6/30/14,PUT,0,0,100000,9738000,,0.7881,999999,39,-100,soldall,TRANSPORTS
CQS CAYMAN LP,Symantec Corp.,SYMC,6/30/14,CALL,0,0,750000,14978000,,1.2121,999999,26,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,EMC Corp.,EMC,6/30/14,SH,0,0,63643,1744000,,0.1411,999999,77,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"21st Century Fox, Inc. Class B",FOX,9/30/14,SH,4771615,158942000,5497539,188181000,9.4401,11.5888,1,1,-13.2045,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,WellPoint Inc. (New),WLP,9/30/14,PRN,80490000,134628000,75990000,117174000,7.996,7.2159,2,3,5.9218,addition,HEALTH CARE
CQS CAYMAN LP,"Teleflex, Inc.",TFX,9/30/14,PRN,71561000,124412000,72711000,128956000,7.3893,7.9415,3,2,-1.5816,reduction,INDUSTRIALS
CQS CAYMAN LP,SanDisk Corp.,SNDK,9/30/14,PRN,49110000,94566000,49110000,100890000,5.6166,6.2131,4,4,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,CEMEX S.A. de C.V. Series A (Sponsored ADR),CX,9/30/14,PRN,63200000,89317000,45609000,67830000,5.3048,4.1772,5,6,38.5691,addition,MATERIALS
CQS CAYMAN LP,Jarden Corp.,JAH,9/30/14,PRN,56016000,76856000,54016000,74972000,4.5647,4.617,6,5,3.7026,addition,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Prospect Capital Corp,PSEC,9/30/14,PRN,59000000,61838000,24000000,25941000,3.6728,1.5975,7,16,145.8333,addition,FINANCE
CQS CAYMAN LP,"Fidelity National Information Services, Inc.",FIS,9/30/14,PRN,24980000,40164000,26980000,44779000,2.3855,2.7576,8,9,-7.4129,reduction,FINANCE
CQS CAYMAN LP,Starwood Property Trust Inc,STWD,9/30/14,PRN,35800000,39151000,0,0,2.3253,,9,999999,,new,FINANCE
CQS CAYMAN LP,"Citigroup, Inc.",C,9/30/14,SH,672900,34870000,672900,31694000,2.0711,1.9518,10,13,0,,FINANCE
CQS CAYMAN LP,Foster Wheeler AG,FWLT,9/30/14,SH,944218,30045000,944218,32170000,1.7845,1.9811,11,12,0,,INDUSTRIALS
CQS CAYMAN LP,"Spirit Realty Capital, Inc.",SRC,9/30/14,PRN,24500000,23960000,29800000,29933000,1.4231,1.8434,12,14,-17.7852,reduction,FINANCE
CQS CAYMAN LP,Intel Corp.,INTC,9/30/14,PRN,14100000,23693000,14100000,21957000,1.4072,1.3522,13,19,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,EMC Corp.,EMC,9/30/14,CALL,800000,23408000,500000,13170000,1.3903,0.811,14,28,60,addition,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Tesoro Petroleum Co,TSO,9/30/14,PRN,18050000,22543000,22650000,27735000,1.3389,1.708,15,15,-20.3091,reduction,ENERGY
CQS CAYMAN LP,Gilead Sciences Inc.,GILD,9/30/14,PRN,4350000,20346000,5250000,19161000,1.2084,1.18,16,20,-17.1429,reduction,HEALTH CARE
CQS CAYMAN LP,General Motors Co. (DE),GM,9/30/14,SH,575292,18375000,1400292,50831000,1.0914,3.1303,17,8,-58.9163,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,"American Realty Investors, Inc",ARL,9/30/14,PRN,17950000,17993000,17950000,18498000,1.0687,1.1392,18,22,0,,FINANCE
CQS CAYMAN LP,Hologic Inc.,HOLX,9/30/14,PRN,14000000,16742000,0,0,0.9944,,19,999999,,new,HEALTH CARE
CQS CAYMAN LP,NEWS CORP NEW CL B COM STK (DE),NWS,9/30/14,SH,979706,15803000,1397902,24393000,0.9386,1.5022,20,18,-29.916,reduction, 
CQS CAYMAN LP,Golar LNG Ltd,GLNG,9/30/14,SH,235000,15604000,0,0,0.9268,,21,999999,,new,ENERGY
CQS CAYMAN LP,"Micron Technology, Inc.",MU,9/30/14,PRN,4250000,15095000,4250000,14426000,0.8965,0.8884,22,25,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Voya Financial, Inc",VOYA,9/30/14,SH,375000,14663000,0,0,0.8709,,23,999999,,new,FINANCE
CQS CAYMAN LP,BHP Billiton Ltd. ADR,BHP,9/30/14,SH,236795,13959000,754071,51088000,0.8291,3.1462,24,7,-68.5978,reduction,MATERIALS
CQS CAYMAN LP,Caterpillar Inc.,CAT,9/30/14,PUT,125000,12379000,125000,13584000,0.7352,0.8365,25,27,0,,INDUSTRIALS
CQS CAYMAN LP,Energizer Holdings Inc.,ENR,9/30/14,SH,100000,12322000,0,0,0.7318,,26,999999,,new,INDUSTRIALS
CQS CAYMAN LP,Merck & Co,MRK,9/30/14,CALL,200000,11856000,0,0,0.7042,,27,999999,,new,HEALTH CARE
CQS CAYMAN LP,Priceline Group Inc,PCLN,9/30/14,PRN,10200000,11832000,10200000,12531000,0.7027,0.7717,28,30,0,,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Eastman Chemical Co.,EMN,9/30/14,SH,144856,11717000,25107,2193000,0.6959,0.1351,29,80,476.9546,addition,MATERIALS
CQS CAYMAN LP,RPM International Inc.,RPM,9/30/14,PUT,250000,11445000,0,0,0.6798,,30,999999,,new,MATERIALS
CQS CAYMAN LP,eBay Inc.,EBAY,9/30/14,CALL,200000,11326000,200000,10012000,0.6727,0.6166,31,40,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Marathon Oil Corp. (1901) (formerly U.S. Steel),MRO,9/30/14,CALL,300000,11277000,200000,7984000,0.6698,0.4917,32,44,50,addition,ENERGY
CQS CAYMAN LP,Lam Research Corp.,LRCX,9/30/14,PUT,150000,11205000,150000,10137000,0.6655,0.6243,33,37,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Ford Motor Co.,F,9/30/14,PRN,6200000,10747000,7000000,14050000,0.6383,0.8652,34,26,-11.4286,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,"Citigroup, Inc.",C,9/30/14,CALL,200000,10364000,200000,9420000,0.6156,0.5801,35,41,0,,FINANCE
CQS CAYMAN LP,Wright Medical Group Inc,WMGI,9/30/14,PRN,7500000,10050000,7500000,10388000,0.5969,0.6397,36,35,0,,HEALTH CARE
CQS CAYMAN LP,Viacom Inc. (New) Class A,VIA,9/30/14,SH,127795,9841000,126724,10993000,0.5845,0.677,37,34,0.8451,addition,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Liberty Media Co. Class A (New),LMCA,9/30/14,SH,203080,9581000,0,0,0.569,,38,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Apache Corp.,APA,9/30/14,PUT,100000,9387000,100000,10062000,0.5575,0.6196,39,39,0,,ENERGY
CQS CAYMAN LP,Maxim Integrated Products,MXIM,9/30/14,PUT,300000,9072000,0,0,0.5388,,40,999999,,new,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Ford Motor Co.,F,9/30/14,PUT,600000,8874000,0,0,0.5271,,41,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Rockwood Holdings Inc,ROC,9/30/14,SH,116003,8868000,30100,2287000,0.5267,0.1408,42,79,285.392,addition,MATERIALS
CQS CAYMAN LP,"Hudson City Bancorp, Inc.",HCBK,9/30/14,SH,910578,8851000,1750000,17203000,0.5257,1.0594,43,23,-47.967,reduction,FINANCE
CQS CAYMAN LP,Marathon Oil Corp. (1901) (formerly U.S. Steel),MRO,9/30/14,SH,231549,8704000,0,0,0.517,,44,999999,,new,ENERGY
CQS CAYMAN LP,Apollo Global Management LLC,APO,9/30/14,SH,364600,8692000,182300,5053000,0.5162,0.3112,45,60,100,addition,FINANCE
CQS CAYMAN LP,Devon Energy Corp. (New),DVN,9/30/14,SH,125000,8523000,85000,6749000,0.5062,0.4156,46,51,47.0588,addition,ENERGY
CQS CAYMAN LP,eBay Inc.,EBAY,9/30/14,PUT,150000,8495000,150000,7509000,0.5045,0.4624,47,45,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Time Warner Cable Inc.,TWC,9/30/14,SH,58685,8421000,70361,10364000,0.5002,0.6382,48,36,-16.5944,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Cubist Pharmaceuticals Inc.,CBST,9/30/14,SH,125000,8293000,100000,6982000,0.4925,0.43,49,50,25,addition,HEALTH CARE
CQS CAYMAN LP,"Freeport-McMoRan Copper and Gold, Inc. Class B",FCX,9/30/14,PUT,250000,8163000,250000,9125000,0.4848,0.5619,50,42,0,,MATERIALS
CQS CAYMAN LP,Eastman Chemical Co.,EMN,9/30/14,PUT,100000,8089000,0,0,0.4804,,51,999999,,new,MATERIALS
CQS CAYMAN LP,"Taiwan Semiconductor Manufacturing Co., Ltd Class T",TSM,9/30/14,SH,377755,7623000,377755,8080000,0.4528,0.4976,52,43,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Stillwater Mining Co.,SWC,9/30/14,PRN,5850000,7518000,6850000,10081000,0.4465,0.6208,53,38,-14.5985,reduction,MATERIALS
CQS CAYMAN LP,Orexigen Therapeutics Inc,OREX,9/30/14,SH,1750000,7455000,660040,4079000,0.4428,0.2512,54,63,165.1354,addition,HEALTH CARE
CQS CAYMAN LP,Stonegate Mortgage Corp,SGM,9/30/14,SH,555601,7217000,825215,11512000,0.4286,0.7089,55,33,-32.672,reduction,
CQS CAYMAN LP,"Amgen, Inc.",AMGN,9/30/14,SH,50000,7023000,100000,11837000,0.4171,0.729,56,32,-50,reduction,HEALTH CARE
CQS CAYMAN LP,Marvell Technology Group Ltd,MRVL,9/30/14,CALL,500000,6740000,500000,7165000,0.4003,0.4412,57,47,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,INCYTE Corporation,INCY,9/30/14,SH,135000,6622000,0,0,0.3933,,58,999999,,new,HEALTH CARE
CQS CAYMAN LP,BLACKHAWK NETWORK HLDGS INC,HAWK,9/30/14,SH,203802,6583000,0,0,0.391,,59,999999,,new,FINANCE
CQS CAYMAN LP,"Freeport-McMoRan Copper and Gold, Inc. Class B",FCX,9/30/14,CALL,200000,6530000,0,0,0.3878,,60,999999,,new,MATERIALS
CQS CAYMAN LP,Huntsman Corp,HUN,9/30/14,PUT,250000,6498000,250000,7025000,0.3859,0.4326,61,49,0,,MATERIALS
CQS CAYMAN LP,Halliburton Co.,HAL,9/30/14,PUT,100000,6451000,100000,7101000,0.3831,0.4373,62,48,0,,ENERGY
CQS CAYMAN LP,Fortinet Inc,FTNT,9/30/14,PUT,250000,6316000,250000,6283000,0.3751,0.3869,63,53,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Apache Corp.,APA,9/30/14,SH,65467,6145000,0,0,0.365,,64,999999,,new,ENERGY
CQS CAYMAN LP,Biomarin Pharmaceutical Inc.,BMRN,9/30/14,SH,85000,6134000,0,0,0.3643,,65,999999,,new,HEALTH CARE
CQS CAYMAN LP,Covidien plc,COV,9/30/14,SH,70815,6126000,0,0,0.3638,,66,999999,,new,HEALTH CARE
CQS CAYMAN LP,Ariad Pharmaceuticals Inc.,ARIA,9/30/14,SH,1100000,5940000,1000000,6370000,0.3528,0.3923,67,52,10,addition,HEALTH CARE
CQS CAYMAN LP,SanDisk Corp.,SNDK,9/30/14,SH,60178,5894000,0,0,0.3501,,68,999999,,new,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Isis Pharmaceuticals, Inc.",ISIS,9/30/14,SH,150000,5825000,150000,5168000,0.346,0.3183,69,58,0,,HEALTH CARE
CQS CAYMAN LP,Halliburton Co.,HAL,9/30/14,SH,88270,5694000,49898,3544000,0.3382,0.2183,70,68,76.9009,addition,ENERGY
CQS CAYMAN LP,Clovis Oncology Inc,CLVS,9/30/14,SH,125000,5670000,0,0,0.3368,,71,999999,,new,HEALTH CARE
CQS CAYMAN LP,United Therapeutics Corp.,UTHR,9/30/14,PRN,2100000,5655000,2100000,3966000,0.3359,0.2442,72,65,0,,HEALTH CARE
CQS CAYMAN LP,Navigator Holdings PLC,NVGS,9/30/14,SH,200000,5566000,0,0,0.3306,,73,999999,,new,TRANSPORTS
CQS CAYMAN LP,Repros Therapeutics Inc.,RPRX,9/30/14,SH,550000,5445000,0,0,0.3234,,74,999999,,new,HEALTH CARE
CQS CAYMAN LP,Salesforce.com Inc.,CRM,9/30/14,SH,90400,5202000,4861,282000,0.309,0.0174,75,112,1759.6997,addition,INFORMATION TECHNOLOGY
CQS CAYMAN LP,AVIANCA HOLDINGS SA,AVH,9/30/14,SH,371905,5103000,347942,5584000,0.3031,0.3439,76,56,6.8871,addition,
CQS CAYMAN LP,DHT Maritime Inc,DHT,9/30/14,SH,775000,4774000,0,0,0.2835,,77,999999,,new,ENERGY
CQS CAYMAN LP,Carnival PLC ADS,CUK,9/30/14,SH,115258,4629000,12470,472000,0.2749,0.0291,78,106,824.2823,addition,CONSUMER DISCRETIONARY
